date,state,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh
2022-07-21,Uttar Pradesh,23.1,12.9,63,12.4
2022-07-22,Delhi,26.3,0.1,78,11.1
2022-07-22,Maharashtra,22.8,14.5,84,15.0
2022-07-22,Karnataka,23.2,2.3,78,5.1
2022-07-22,Punjab,25.9,14.2,90,5.4
2022-07-22,Uttar Pradesh,26.5,12.6,71,13.3
2022-07-23,Delhi,21.4,13.2,61,8.0
2022-07-23,Maharashtra,22.7,16.4,61,19.4
2022-07-23,Karnataka,21.6,1.3,88,18.1
2022-07-23,Punjab,24.7,19.5,75,18.9
2022-07-23,Uttar Pradesh,26.2,15.1,60,18.4
2022-07-24,Delhi,23.2,5.9,68,17.3
2022-07-24,Maharashtra,21.6,12.9,67,14.6
2022-07-24,Karnataka,24.4,4.2,90,8.7
2022-07-24,Punjab,21.6,12.4,84,15.0
2022-07-24,Uttar Pradesh,22.6,3.3,89,13.1
2022-07-25,Delhi,23.6,7.7,88,19.3
2022-07-25,Maharashtra,25.3,14.9,70,13.8
2022-07-25,Karnataka,24.5,19.8,65,13.0
2022-07-25,Punjab,21.9,1.5,85,17.3
2022-07-25,Uttar Pradesh,21.4,1.4,78,18.7
2022-07-26,Delhi,21.3,4.8,71,14.6
2022-07-26,Maharashtra,24.0,18.1,88,15.2
2022-07-26,Karnataka,23.1,3.3,68,17.9
2022-07-26,Punjab,21.0,2.7,84,8.4
2022-07-26,Uttar Pradesh,23.5,11.0,72,5.2
2022-07-27,Delhi,20.9,17.7,65,18.3
2022-07-27,Maharashtra,25.7,1.5,82,13.8
2022-07-27,Karnataka,25.0,18.1,80,19.5
2022-07-27,Punjab,23.4,14.4,63,7.1
2022-07-27,Uttar Pradesh,24.7,1.8,82,8.1
2022-07-28,Delhi,25.6,8.7,89,12.3
2022-07-28,Maharashtra,21.9,13.7,81,18.8
2022-07-28,Karnataka,23.2,14.9,61,18.8
2022-07-28,Punjab,24.5,13.5,88,15.0
2022-07-28,Uttar Pradesh,25.4,12.3,89,15.0
2022-07-29,Delhi,24.9,17.4,71,17.4
2022-07-29,Maharashtra,20.6,18.6,90,9.9
2022-07-29,Karnataka,22.8,14.2,77,16.2
2022-07-29,Punjab,22.7,17.3,89,15.9
2022-07-29,Uttar Pradesh,23.6,19.2,75,8.0
2022-07-30,Delhi,25.1,4.8,83,11.2
2022-07-30,Maharashtra,20.4,3.3,88,17.9
2022-07-30,Karnataka,20.4,15.0,65,13.2
2022-07-30,Punjab,21.5,4.1,74,7.6
2022-07-30,Uttar Pradesh,21.5,19.8,80,12.2
2022-07-31,Delhi,22.4,11.3,77,9.6
2022-07-31,Maharashtra,25.1,16.8,62,17.9
2022-07-31,Karnataka,21.7,4.3,73,16.9
2022-07-31,Punjab,22.1,11.4,83,14.9
2022-07-31,Uttar Pradesh,20.6,12.4,88,12.7
2022-08-01,Delhi,22.3,15.0,68,10.3
2022-08-01,Maharashtra,24.0,12.0,85,7.0
2022-08-01,Karnataka,24.8,12.1,79,12.2
2022-08-01,Punjab,20.6,12.8,77,15.3
2022-08-01,Uttar Pradesh,22.0,9.0,67,9.6
2022-08-02,Delhi,24.1,5.2,68,18.0
2022-08-02,Maharashtra,24.8,17.8,85,7.5
2022-08-02,Karnataka,20.5,18.1,84,5.7
2022-08-02,Punjab,20.9,6.7,62,15.9
2022-08-02,Uttar Pradesh,22.1,12.1,73,6.5
2022-08-03,Delhi,22.6,3.3,82,16.1
2022-08-03,Maharashtra,22.0,6.2,82,17.6
2022-08-03,Karnataka,24.2,16.8,89,18.5
2022-08-03,Punjab,22.2,18.8,83,7.7
2022-08-03,Uttar Pradesh,24.1,11.5,80,18.4
2022-08-04,Delhi,24.2,17.8,87,17.2
2022-08-04,Maharashtra,23.6,0.6,80,9.4
2022-08-04,Karnataka,19.8,15.1,80,5.6
2022-08-04,Punjab,23.9,15.2,62,12.3
2022-08-04,Uttar Pradesh,23.4,3.4,86,9.7
2022-08-05,Delhi,19.8,8.8,84,6.8
2022-08-05,Maharashtra,22.0,16.9,69,12.7
2022-08-05,Karnataka,21.1,12.7,68,11.5
2022-08-05,Punjab,21.9,13.8,81,15.4
2022-08-05,Uttar Pradesh,23.6,2.7,85,15.4
2022-08-06,Delhi,23.2,5.4,78,10.1
2022-08-06,Maharashtra,22.4,13.9,88,9.8
2022-08-06,Karnataka,20.3,12.9,69,11.8
2022-08-06,Punjab,22.6,8.3,79,7.4
2022-08-06,Uttar Pradesh,19.5,3.1,75,9.5
2022-08-07,Delhi,19.5,16.5,86,15.4
2022-08-07,Maharashtra,22.7,1.5,64,8.1
2022-08-07,Karnataka,22.9,17.0,77,15.3
2022-08-07,Punjab,21.3,8.7,84,13.5
2022-08-07,Uttar Pradesh,23.3,7.2,69,10.0
2022-08-08,Delhi,20.0,6.3,79,18.8
2022-08-08,Maharashtra,23.4,15.0,82,9.5
2022-08-08,Karnataka,21.9,11.5,65,12.5
2022-08-08,Punjab,20.7,16.8,80,6.0
2022-08-08,Uttar Pradesh,19.2,0.7,77,20.0
2022-08-09,Delhi,21.7,1.5,87,6.8
2022-08-09,Maharashtra,21.7,7.7,80,13.8
2022-08-09,Karnataka,19.3,10.8,80,17.1
2022-08-09,Punjab,22.5,5.9,70,11.9
2022-08-09,Uttar Pradesh,23.4,12.7,74,12.4
2022-08-10,Delhi,19.6,10.4,69,12.4
2022-08-10,Maharashtra,21.6,18.6,89,8.7
2022-08-10,Karnataka,21.0,16.9,86,14.5
2022-08-10,Punjab,22.9,9.2,88,10.1
2022-08-10,Uttar Pradesh,22.7,10.8,72,16.3
2022-08-11,Delhi,22.8,12.0,71,6.2
2022-08-11,Maharashtra,21.0,7.7,78,19.3
2022-08-11,Karnataka,19.8,10.4,84,6.0
2022-08-11,Punjab,19.6,11.3,89,18.4
2022-08-11,Uttar Pradesh,20.8,12.5,74,7.5
2022-08-12,Delhi,21.6,12.6,83,6.4
2022-08-12,Maharashtra,21.4,10.0,83,6.3
2022-08-12,Karnataka,20.3,10.0,75,13.4
2022-08-12,Punjab,18.8,11.9,81,7.9
2022-08-12,Uttar Pradesh,21.2,6.7,80,18.7
2022-08-13,Delhi,23.2,6.5,79,10.8
2022-08-13,Maharashtra,21.6,19.4,83,17.0
2022-08-13,Karnataka,22.1,1.7,90,16.2
2022-08-13,Punjab,19.3,9.0,70,16.9
2022-08-13,Uttar Pradesh,18.9,8.3,88,5.7
2022-08-14,Delhi,21.1,17.4,63,12.4
2022-08-14,Maharashtra,21.0,5.7,89,12.3
2022-08-14,Karnataka,19.3,3.5,83,5.1
2022-08-14,Punjab,18.3,11.7,83,15.4
2022-08-14,Uttar Pradesh,23.1,0.1,64,18.1
2022-08-15,Delhi,20.9,19.1,80,8.4
2022-08-15,Maharashtra,18.3,18.6,65,8.9
2022-08-15,Karnataka,22.1,9.6,76,13.5
2022-08-15,Punjab,20.0,4.2,81,6.5
2022-08-15,Uttar Pradesh,20.5,1.8,65,18.4
2022-08-16,Delhi,18.3,4.8,67,12.7
2022-08-16,Maharashtra,19.0,16.1,63,12.4
2022-08-16,Karnataka,21.7,18.0,60,13.7
2022-08-16,Punjab,22.2,18.9,66,16.3
2022-08-16,Uttar Pradesh,18.6,11.1,83,17.4
2022-08-17,Delhi,19.9,12.9,64,12.4
2022-08-17,Maharashtra,20.5,3.1,75,5.4
2022-08-17,Karnataka,18.9,11.7,84,5.5
2022-08-17,Punjab,18.4,1.8,70,14.3
2022-08-17,Uttar Pradesh,21.8,11.5,73,12.5
2022-08-18,Delhi,21.5,8.3,79,15.9
2022-08-18,Maharashtra,20.8,12.9,88,13.0
2022-08-18,Karnataka,20.7,6.3,83,6.3
2022-08-18,Punjab,20.7,12.5,70,12.7
2022-08-18,Uttar Pradesh,19.0,15.6,65,19.6
2022-08-19,Delhi,18.3,11.3,81,6.7
2022-08-19,Maharashtra,17.7,15.1,62,5.1
2022-08-19,Karnataka,18.9,15.7,86,14.8
2022-08-19,Punjab,19.8,4.0,66,17.6
2022-08-19,Uttar Pradesh,19.5,3.2,72,13.8
2022-08-20,Delhi,19.9,1.4,61,9.3
2022-08-20,Maharashtra,19.0,8.7,69,13.2
2022-08-20,Karnataka,19.4,6.0,74,8.9
2022-08-20,Punjab,21.4,11.3,67,11.5
2022-08-20,Uttar Pradesh,21.2,17.7,74,8.1
2022-08-21,Delhi,18.5,13.6,73,14.4
2022-08-21,Maharashtra,22.4,19.2,86,17.0
2022-08-21,Karnataka,18.5,3.6,61,18.3
2022-08-21,Punjab,21.2,6.4,81,11.2
2022-08-21,Uttar Pradesh,21.9,6.6,64,12.4
2022-08-22,Delhi,21.7,6.6,88,12.7
2022-08-22,Maharashtra,21.8,10.6,63,12.2
2022-08-22,Karnataka,20.7,8.8,84,13.4
2022-08-22,Punjab,18.9,18.2,62,17.0
2022-08-22,Uttar Pradesh,20.3,1.6,65,11.6
2022-08-23,Delhi,17.3,15.5,72,14.1
2022-08-23,Maharashtra,20.4,17.0,82,5.2
2022-08-23,Karnataka,18.5,19.7,74,13.5
2022-08-23,Punjab,17.7,19.9,87,10.9
2022-08-23,Uttar Pradesh,19.9,12.3,60,13.7
2022-08-24,Delhi,17.7,1.5,62,16.4
2022-08-24,Maharashtra,21.1,18.5,82,18.4
2022-08-24,Karnataka,17.3,1.6,61,18.1
2022-08-24,Punjab,18.8,0.3,85,13.9
2022-08-24,Uttar Pradesh,19.2,17.8,76,17.4
2022-08-25,Delhi,18.0,12.9,73,6.2
2022-08-25,Maharashtra,17.7,13.1,79,16.7
2022-08-25,Karnataka,17.1,17.5,69,11.9
2022-08-25,Punjab,17.1,16.3,74,16.4
2022-08-25,Uttar Pradesh,20.1,18.6,79,5.5
2022-08-26,Delhi,21.3,1.2,67,16.7
2022-08-26,Maharashtra,18.5,12.8,76,14.7
2022-08-26,Karnataka,21.0,1.9,84,12.1
2022-08-26,Punjab,21.0,1.0,68,19.0
2022-08-26,Uttar Pradesh,17.5,13.3,76,6.0
2022-08-27,Delhi,21.6,14.9,79,19.3
2022-08-27,Maharashtra,21.4,12.2,65,14.1
2022-08-27,Karnataka,21.5,7.8,83,7.5
2022-08-27,Punjab,20.2,19.7,81,8.3
2022-08-27,Uttar Pradesh,20.2,9.1,81,18.2
2022-08-28,Delhi,16.7,4.9,88,11.0
2022-08-28,Maharashtra,19.1,13.5,73,18.0
2022-08-28,Karnataka,17.0,16.3,74,8.7
2022-08-28,Punjab,17.3,14.5,86,18.8
2022-08-28,Uttar Pradesh,18.3,5.2,68,12.3
2022-08-29,Delhi,20.7,7.7,64,11.7
2022-08-29,Maharashtra,21.5,5.5,69,18.3
2022-08-29,Karnataka,19.7,14.3,69,9.2
2022-08-29,Punjab,16.9,4.6,86,7.3
2022-08-29,Uttar Pradesh,16.6,2.0,73,14.3
2022-08-30,Delhi,17.9,12.6,80,19.5
2022-08-30,Maharashtra,19.9,15.1,65,6.3
2022-08-30,Karnataka,17.0,11.9,84,13.2
2022-08-30,Punjab,19.2,5.9,88,14.8
2022-08-30,Uttar Pradesh,17.6,11.4,86,16.5
2022-08-31,Delhi,20.0,5.4,64,13.0
2022-08-31,Maharashtra,19.1,13.0,79,13.3
2022-08-31,Karnataka,17.5,19.6,89,13.1
2022-08-31,Punjab,16.9,8.2,61,9.8
2022-08-31,Uttar Pradesh,21.1,10.0,76,19.1
2022-09-01,Delhi,17.2,1.2,81,18.7
2022-09-01,Maharashtra,18.2,18.4,72,10.7
2022-09-01,Karnataka,19.7,8.2,66,5.1
2022-09-01,Punjab,19.4,17.0,70,8.9
2022-09-01,Uttar Pradesh,18.5,9.7,81,13.3
2022-09-02,Delhi,17.8,0.5,65,13.1
2022-09-02,Maharashtra,20.5,13.8,65,10.1
2022-09-02,Karnataka,20.8,0.6,85,14.0
2022-09-02,Punjab,18.3,3.5,70,13.8
2022-09-02,Uttar Pradesh,19.5,8.3,70,14.9
2022-09-03,Delhi,17.4,15.5,71,5.7
2022-09-03,Maharashtra,17.1,13.0,68,16.3
2022-09-03,Karnataka,19.3,2.6,84,5.7
2022-09-03,Punjab,20.5,12.8,84,19.7
2022-09-03,Uttar Pradesh,17.7,16.4,60,19.3
2022-09-04,Delhi,19.4,11.0,64,6.3
2022-09-04,Maharashtra,17.2,8.2,60,17.4
2022-09-04,Karnataka,18.7,12.1,82,11.4
2022-09-04,Punjab,17.8,5.1,86,6.0
2022-09-04,Uttar Pradesh,17.3,2.5,63,6.9
2022-09-05,Delhi,18.8,13.3,81,7.1
2022-09-05,Maharashtra,19.5,16.6,63,7.9
2022-09-05,Karnataka,16.8,7.6,68,16.2
2022-09-05,Punjab,17.9,1.3,70,6.2
2022-09-05,Uttar Pradesh,20.6,5.0,89,8.9
2022-09-06,Delhi,16.8,5.3,62,17.8
2022-09-06,Maharashtra,18.8,9.7,83,19.7
2022-09-06,Karnataka,19.1,1.5,77,13.5
2022-09-06,Punjab,20.8,16.2,72,17.5
2022-09-06,Uttar Pradesh,17.2,5.3,65,9.4
2022-09-07,Delhi,18.5,13.6,85,17.2
2022-09-07,Maharashtra,17.3,1.6,85,17.4
2022-09-07,Karnataka,18.8,5.1,62,19.7
2022-09-07,Punjab,17.4,2.7,80,13.9
2022-09-07,Uttar Pradesh,18.9,4.9,82,5.5
2022-09-08,Delhi,17.3,8.2,87,15.1
2022-09-08,Maharashtra,18.6,11.8,88,7.8
2022-09-08,Karnataka,17.6,12.7,70,12.3
2022-09-08,Punjab,20.3,1.2,70,13.8
2022-09-08,Uttar Pradesh,18.9,5.0,65,7.2
2022-09-09,Delhi,15.7,17.8,70,15.4
2022-09-09,Maharashtra,20.7,10.6,63,9.6
2022-09-09,Karnataka,16.9,10.2,70,15.8
2022-09-09,Punjab,16.4,19.6,71,13.1
2022-09-09,Uttar Pradesh,16.7,4.4,77,8.9
2022-09-10,Delhi,17.0,10.3,71,11.0
2022-09-10,Maharashtra,16.4,19.8,84,15.6
2022-09-10,Karnataka,20.6,9.2,78,17.5
2022-09-10,Punjab,20.6,9.0,87,18.3
2022-09-10,Uttar Pradesh,16.0,15.9,62,6.2
2022-09-11,Delhi,20.0,8.4,78,15.9
2022-09-11,Maharashtra,16.7,13.2,84,12.1
2022-09-11,Karnataka,18.1,14.0,79,12.2
2022-09-11,Punjab,17.1,0.4,75,13.9
2022-09-11,Uttar Pradesh,19.5,11.0,75,14.6
2022-09-12,Delhi,20.2,11.3,88,16.8
2022-09-12,Maharashtra,17.3,11.4,67,6.2
2022-09-12,Karnataka,19.7,14.7,74,6.4
2022-09-12,Punjab,18.6,1.1,79,15.4
2022-09-12,Uttar Pradesh,19.4,2.0,83,18.7
2022-09-13,Delhi,19.4,14.0,72,7.9
2022-09-13,Maharashtra,16.5,18.5,77,15.4
2022-09-13,Karnataka,17.9,16.3,75,13.1
2022-09-13,Punjab,19.3,3.4,82,6.4
2022-09-13,Uttar Pradesh,19.7,7.5,75,14.1
2022-09-14,Delhi,17.4,2.4,63,10.4
2022-09-14,Maharashtra,19.1,8.5,90,9.5
2022-09-14,Karnataka,16.6,4.7,87,19.7
2022-09-14,Punjab,16.8,18.7,86,17.2
2022-09-14,Uttar Pradesh,15.9,9.7,68,19.3
2022-09-15,Delhi,16.8,11.4,77,8.7
2022-09-15,Maharashtra,16.8,13.1,70,10.0
2022-09-15,Karnataka,17.6,14.5,71,14.0
2022-09-15,Punjab,15.5,14.2,85,18.6
2022-09-15,Uttar Pradesh,19.1,1.8,85,9.0
2022-09-16,Delhi,16.6,0.2,88,9.8
2022-09-16,Maharashtra,19.7,0.3,80,8.3
2022-09-16,Karnataka,19.9,19.8,85,9.3
2022-09-16,Punjab,16.9,7.6,82,13.3
2022-09-16,Uttar Pradesh,19.6,5.5,72,17.1
2022-09-17,Delhi,18.3,4.0,73,10.6
2022-09-17,Maharashtra,16.3,0.7,75,11.2
2022-09-17,Karnataka,16.2,4.8,83,17.3
2022-09-17,Punjab,17.8,18.4,68,9.3
2022-09-17,Uttar Pradesh,19.9,2.5,71,12.2
2022-09-18,Delhi,17.5,14.0,63,18.6
2022-09-18,Maharashtra,18.0,7.8,84,5.6
2022-09-18,Karnataka,19.2,8.8,80,10.1
2022-09-18,Punjab,20.2,12.8,81,18.4
2022-09-18,Uttar Pradesh,19.0,16.5,66,6.3
2022-09-19,Delhi,17.9,13.2,86,10.6
2022-09-19,Maharashtra,19.2,6.5,61,16.2
2022-09-19,Karnataka,16.5,3.6,63,5.7
2022-09-19,Punjab,17.9,17.2,84,7.8
2022-09-19,Uttar Pradesh,16.9,7.8,74,12.1
2022-09-20,Delhi,19.0,13.9,75,9.2
2022-09-20,Maharashtra,19.7,15.1,75,5.4
2022-09-20,Karnataka,18.4,6.7,78,15.1
2022-09-20,Punjab,16.4,18.3,61,14.2
2022-09-20,Uttar Pradesh,18.4,18.3,88,14.1
2022-09-21,Delhi,19.1,19.1,73,14.3
2022-09-21,Maharashtra,19.5,16.0,61,14.1
2022-09-21,Karnataka,17.8,11.3,64,17.7
2022-09-21,Punjab,17.2,14.9,67,15.4
2022-09-21,Uttar Pradesh,16.9,14.2,64,8.7
2022-09-22,Delhi,16.5,8.6,63,15.3
2022-09-22,Maharashtra,17.2,16.1,87,13.2
2022-09-22,Karnataka,18.0,16.1,79,9.4
2022-09-22,Punjab,15.7,15.6,71,10.1
2022-09-22,Uttar Pradesh,19.5,6.1,65,15.3
2022-09-23,Delhi,20.0,4.2,80,6.1
2022-09-23,Maharashtra,17.9,9.6,65,18.7
2022-09-23,Karnataka,18.7,16.5,62,13.7
2022-09-23,Punjab,18.5,8.4,78,10.1
2022-09-23,Uttar Pradesh,17.1,9.8,87,10.5
2022-09-24,Delhi,18.6,13.9,89,12.5
2022-09-24,Maharashtra,17.2,9.7,67,5.6
2022-09-24,Karnataka,15.1,10.4,88,17.6
2022-09-24,Punjab,17.0,15.9,71,15.1
2022-09-24,Uttar Pradesh,15.2,14.2,71,15.2
2022-09-25,Delhi,18.0,13.9,88,7.5
2022-09-25,Maharashtra,16.0,18.1,62,7.1
2022-09-25,Karnataka,18.9,5.3,86,18.8
2022-09-25,Punjab,18.9,18.7,68,12.0
2022-09-25,Uttar Pradesh,18.4,2.9,72,8.7
2022-09-26,Delhi,15.2,13.6,88,15.6
2022-09-26,Maharashtra,19.5,8.1,79,10.2
2022-09-26,Karnataka,17.3,3.6,72,5.8
2022-09-26,Punjab,19.9,3.0,89,11.7
2022-09-26,Uttar Pradesh,15.7,5.0,68,12.2
2022-09-27,Delhi,19.7,6.5,76,6.4
2022-09-27,Maharashtra,15.8,19.5,82,14.0
2022-09-27,Karnataka,16.1,0.0,69,19.7
2022-09-27,Punjab,19.0,14.3,74,16.5
2022-09-27,Uttar Pradesh,18.1,0.2,78,8.2
2022-09-28,Delhi,19.9,11.1,65,17.9
2022-09-28,Maharashtra,16.8,4.0,86,17.7
2022-09-28,Karnataka,19.4,1.4,61,14.1
2022-09-28,Punjab,17.0,0.2,65,8.0
2022-09-28,Uttar Pradesh,15.4,10.1,64,8.9
2022-09-29,Delhi,15.2,5.2,82,17.6
2022-09-29,Maharashtra,19.4,12.5,62,7.6
2022-09-29,Karnataka,20.0,15.6,71,6.3
2022-09-29,Punjab,15.2,16.1,71,5.4
2022-09-29,Uttar Pradesh,19.1,9.6,77,10.4
2022-09-30,Delhi,15.5,19.4,69,7.3
2022-09-30,Maharashtra,18.0,1.4,89,9.3
2022-09-30,Karnataka,17.1,18.0,70,15.2
2022-09-30,Punjab,18.0,16.7,72,6.1
2022-09-30,Uttar Pradesh,15.1,4.2,63,6.5
2022-10-01,Delhi,17.8,10.6,79,7.4
2022-10-01,Maharashtra,16.9,9.7,87,19.1
2022-10-01,Karnataka,16.6,10.0,65,11.2
2022-10-01,Punjab,17.1,1.2,78,14.7
2022-10-01,Uttar Pradesh,15.2,5.5,85,17.6
2022-10-02,Delhi,16.1,19.4,71,15.3
2022-10-02,Maharashtra,15.5,8.6,72,5.7
2022-10-02,Karnataka,18.0,9.0,65,6.5
2022-10-02,Punjab,16.0,19.6,61,8.8
2022-10-02,Uttar Pradesh,18.4,7.8,63,13.6
2022-10-03,Delhi,16.0,10.3,90,17.5
2022-10-03,Maharashtra,19.7,5.3,77,19.1
2022-10-03,Karnataka,15.9,0.3,60,16.1
2022-10-03,Punjab,18.4,11.7,65,16.0
2022-10-03,Uttar Pradesh,15.6,2.6,81,13.9
2022-10-04,Delhi,15.8,12.7,63,8.1
2022-10-04,Maharashtra,18.9,2.5,87,7.9
2022-10-04,Karnataka,16.2,0.0,77,16.5
2022-10-04,Punjab,16.4,11.9,67,16.0
2022-10-04,Uttar Pradesh,16.9,9.8,82,11.0
2022-10-05,Delhi,16.3,2.6,67,19.1
2022-10-05,Maharashtra,18.9,13.1,70,17.4
2022-10-05,Karnataka,15.3,15.1,62,17.1
2022-10-05,Punjab,19.6,11.0,61,13.2
2022-10-05,Uttar Pradesh,19.1,15.4,68,5.2
2022-10-06,Delhi,17.1,15.7,77,9.9
2022-10-06,Maharashtra,17.2,1.0,81,9.6
2022-10-06,Karnataka,17.9,19.5,62,13.4
2022-10-06,Punjab,15.5,8.5,79,8.8
2022-10-06,Uttar Pradesh,17.6,7.7,85,14.6
2022-10-07,Delhi,16.4,2.7,88,5.8
2022-10-07,Maharashtra,19.6,3.3,62,5.9
2022-10-07,Karnataka,15.3,5.2,67,11.5
2022-10-07,Punjab,16.0,12.4,72,8.0
2022-10-07,Uttar Pradesh,18.6,17.1,82,16.3
2022-10-08,Delhi,16.3,12.8,71,18.1
2022-10-08,Maharashtra,17.4,18.5,80,7.5
2022-10-08,Karnataka,19.1,8.0,79,10.2
2022-10-08,Punjab,19.3,6.9,74,18.9
2022-10-08,Uttar Pradesh,17.8,18.3,63,19.6
2022-10-09,Delhi,15.9,19.6,61,7.0
2022-10-09,Maharashtra,17.2,7.0,71,15.2
2022-10-09,Karnataka,16.6,19.9,86,8.0
2022-10-09,Punjab,15.3,2.6,84,9.5
2022-10-09,Uttar Pradesh,18.4,18.2,70,6.0
2022-10-10,Delhi,18.0,3.4,72,19.7
2022-10-10,Maharashtra,17.7,6.6,83,5.9
2022-10-10,Karnataka,15.3,8.5,86,15.6
2022-10-10,Punjab,19.6,5.6,73,18.9
2022-10-10,Uttar Pradesh,18.2,7.0,81,16.0
2022-10-11,Delhi,18.8,10.3,62,11.8
2022-10-11,Maharashtra,18.1,8.9,83,17.6
2022-10-11,Karnataka,19.5,12.8,77,11.6
2022-10-11,Punjab,17.3,5.3,66,18.3
2022-10-11,Uttar Pradesh,18.8,16.2,68,6.8
2022-10-12,Delhi,19.4,19.0,66,18.9
2022-10-12,Maharashtra,16.9,12.3,68,8.4
2022-10-12,Karnataka,17.0,6.1,86,6.0
2022-10-12,Punjab,19.3,12.0,68,17.6
2022-10-12,Uttar Pradesh,19.0,14.4,75,14.4
2022-10-13,Delhi,18.0,10.9,87,11.1
2022-10-13,Maharashtra,17.4,9.7,82,9.0
2022-10-13,Karnataka,18.2,16.1,79,7.1
2022-10-13,Punjab,16.4,15.6,72,12.2
2022-10-13,Uttar Pradesh,17.9,14.3,72,8.2
2022-10-14,Delhi,18.5,18.2,69,5.7
2022-10-14,Maharashtra,19.3,12.6,72,17.3
2022-10-14,Karnataka,16.7,3.1,83,10.7
2022-10-14,Punjab,16.5,4.6,85,13.0
2022-10-14,Uttar Pradesh,18.3,10.9,64,6.2
2022-10-15,Delhi,15.7,11.8,64,10.5
2022-10-15,Maharashtra,15.8,5.9,69,13.0
2022-10-15,Karnataka,18.4,17.4,66,7.8
2022-10-15,Punjab,16.3,2.1,70,11.8
2022-10-15,Uttar Pradesh,15.8,13.6,79,18.0
2022-10-16,Delhi,15.5,3.7,81,7.1
2022-10-16,Maharashtra,18.5,10.8,70,13.0
2022-10-16,Karnataka,16.9,0.9,82,9.9
2022-10-16,Punjab,17.0,17.8,72,16.0
2022-10-16,Uttar Pradesh,16.6,19.3,73,5.7
2022-10-17,Delhi,16.5,14.3,78,8.0
2022-10-17,Maharashtra,15.9,15.8,65,8.2
2022-10-17,Karnataka,17.4,15.2,77,16.6
2022-10-17,Punjab,20.0,1.3,87,11.5
2022-10-17,Uttar Pradesh,19.2,5.3,66,9.3
2022-10-18,Delhi,18.0,6.8,75,9.9
2022-10-18,Maharashtra,20.0,4.3,79,6.2
2022-10-18,Karnataka,18.2,9.4,80,7.0
2022-10-18,Punjab,15.7,1.7,66,6.0
2022-10-18,Uttar Pradesh,18.4,11.6,86,17.3
2022-10-19,Delhi,17.0,19.7,63,14.6
2022-10-19,Maharashtra,15.6,19.8,89,7.0
2022-10-19,Karnataka,20.4,10.1,83,18.2
2022-10-19,Punjab,18.9,14.9,67,10.5
2022-10-19,Uttar Pradesh,18.4,14.6,65,6.3
2022-10-20,Delhi,16.9,1.8,66,11.6
2022-10-20,Maharashtra,20.4,7.0,69,12.4
2022-10-20,Karnataka,19.3,4.8,71,17.8
2022-10-20,Punjab,17.2,2.5,70,9.3
2022-10-20,Uttar Pradesh,18.4,11.5,63,10.3
2022-10-21,Delhi,17.1,10.9,75,9.8
2022-10-21,Maharashtra,16.5,7.5,64,13.0
2022-10-21,Karnataka,16.9,10.5,70,18.7
2022-10-21,Punjab,19.5,1.6,75,10.6
2022-10-21,Uttar Pradesh,20.2,19.8,64,13.5
2022-10-22,Delhi,16.3,12.9,82,5.9
2022-10-22,Maharashtra,18.1,15.6,81,12.3
2022-10-22,Karnataka,19.1,2.4,80,14.5
2022-10-22,Punjab,16.7,19.7,79,15.1
2022-10-22,Uttar Pradesh,17.8,7.0,71,10.4
2022-10-23,Delhi,16.3,11.0,72,15.8
2022-10-23,Maharashtra,16.7,11.6,75,8.4
2022-10-23,Karnataka,19.9,17.8,66,12.4
2022-10-23,Punjab,18.0,17.6,67,7.1
2022-10-23,Uttar Pradesh,17.2,10.5,80,5.6
2022-10-24,Delhi,15.8,13.4,78,6.5
2022-10-24,Maharashtra,18.9,6.4,66,11.4
2022-10-24,Karnataka,18.0,19.0,75,16.8
2022-10-24,Punjab,19.6,12.1,60,19.1
2022-10-24,Uttar Pradesh,19.5,12.8,63,15.1
2022-10-25,Delhi,20.4,11.2,86,15.0
2022-10-25,Maharashtra,16.0,12.8,70,16.4
2022-10-25,Karnataka,19.6,6.6,70,6.2
2022-10-25,Punjab,17.9,14.4,62,17.3
2022-10-25,Uttar Pradesh,20.8,2.3,80,10.0
2022-10-26,Delhi,18.5,17.9,62,5.5
2022-10-26,Maharashtra,18.2,19.3,69,19.9
2022-10-26,Karnataka,19.6,8.7,62,7.4
2022-10-26,Punjab,17.4,18.9,82,10.8
2022-10-26,Uttar Pradesh,17.1,12.4,68,7.8
2022-10-27,Delhi,19.6,19.8,66,10.6
2022-10-27,Maharashtra,16.2,10.3,80,9.7
2022-10-27,Karnataka,21.0,3.5,89,14.7
2022-10-27,Punjab,18.4,5.4,84,9.6
2022-10-27,Uttar Pradesh,20.0,0.5,83,14.7
2022-10-28,Delhi,16.8,19.8,81,12.3
2022-10-28,Maharashtra,19.6,3.1,64,5.9
2022-10-28,Karnataka,20.9,8.9,70,19.9
2022-10-28,Punjab,18.0,4.5,87,13.7
2022-10-28,Uttar Pradesh,20.6,13.6,60,10.3
2022-10-29,Delhi,16.3,10.1,64,6.4
2022-10-29,Maharashtra,18.7,12.5,78,11.2
2022-10-29,Karnataka,17.8,11.9,79,18.6
2022-10-29,Punjab,19.9,7.1,89,9.6
2022-10-29,Uttar Pradesh,21.1,4.5,67,10.6
2022-10-30,Delhi,18.0,3.9,76,19.2
2022-10-30,Maharashtra,21.0,10.5,61,12.9
2022-10-30,Karnataka,19.0,10.8,71,13.3
2022-10-30,Punjab,18.3,19.9,89,5.1
